activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2023,549300DD5QQUHO6PCH70,39100,NY,36027,36027220901,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Male,4,0,2,3,1,1,2,2,2,345000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,2,NA,115,NA,9,9,1,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,4272,63.55,119600,76.57,843,1490,0
2023,549300DD5QQUHO6PCH70,39100,NY,36027,36027080201,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,6,2,3,1,1,2,2,2,455000.0,NA,5.625,0.0,2,38678.95,NA,23243.04,19743.04,1815.45,360,NA,NA,2,2,2,2,455000,1,1,3,5,1,NA,185,20%-<30%,2,2,2,,,,,3,,,,,3,3,3,,,,,6,,,,,3,3,1,2,3,3,55-64,35-44,No,No,1,1,1,,,,,10,,,,4588,26.63,119600,131.08,1440,1480,55
2023,549300DD5QQUHO6PCH70,39100,NY,36027,36027020005,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,71,2,3,1,1,2,2,2,425000.0,NA,6.5,-0.554,2,8508.5,NA,3542.5,42.5,2421.91,360,NA,NA,2,2,2,2,445000,1,1,3,5,1,NA,97,50%-60%,3,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,5272,20.03,119600,115.24,1455,1658,34
2023,549300DD5QQUHO6PCH70,39100,NY,36027,36027080104,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,4,0,2,3,1,1,2,2,2,255000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,70,NA,9,9,1,14,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,3678,21.56,119600,104.41,1171,1494,41
2023,549300DD5QQUHO6PCH70,39100,NY,36027,36027130003,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,71,2,3,1,1,2,2,2,665000.0,NA,6.625,0.403,2,16472.19,NA,0.0,2486.07,1657.5,360,NA,NA,2,2,2,2,655000,1,1,3,5,1,NA,148,50%-60%,2,3,2,,,,,2,,,,,3,3,1,,,,,5,,,,,3,3,1,2,3,3,35-44,35-44,No,No,1,1,1,,,,,10,,,,5341,22.13,119600,82.29,1092,1836,41
2023,549300DD5QQUHO6PCH70,39100,NY,36027,36027180001,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,3,1,1,2,2,2,495000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,495000,1,1,3,5,1,NA,106,50%-60%,3,2,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,2,1,3,3,25-34,35-44,No,No,1,1,1,,,,,1,,,,4558,13.87,119600,120.59,1288,1641,44
2023,549300DD5QQUHO6PCH70,39100,NY,36027,36027080104,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Sex Not Available,1,71,2,3,1,1,2,2,2,415000.0,NA,7.125,0.884,2,7638.26,NA,3942.5,2092.5,1465.0,360,NA,NA,2,2,2,2,475000,1,1,3,5,1,NA,125,39,2,3,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,3,2,3,3,45-54,45-54,No,No,1,1,2,,,,,10,,,,3678,21.56,119600,104.41,1171,1494,41
2023,549300DD5QQUHO6PCH70,39100,NY,36027,36027180001,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,3,1,1,2,2,2,285000.0,NA,7.625,-0.102,2,3358.0,NA,1750.0,,3029.25,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,62,50%-60%,3,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,4558,13.87,119600,120.59,1288,1641,44
2023,549300DD5QQUHO6PCH70,39100,NY,36027,36027060201,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,3,1,1,2,2,2,365000.0,NA,7.875,0.383,2,13162.94,NA,2580.65,,3061.3,360,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,92,50%-60%,3,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,3297,30.06,119600,116.24,1119,1275,38
2023,549300DD5QQUHO6PCH70,39100,NY,36027,36027130003,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,3,1,1,2,2,2,405000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,385000,1,1,3,5,1,NA,111,50%-60%,1,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,45-54,9999,No,NA,1,1,1,,,,,1,,,,5341,22.13,119600,82.29,1092,1836,41
2023,549300DD5QQUHO6PCH70,39100,NY,36027,36027210101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,1,1,2,2,2,265000.0,109.125,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,97,40,3,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,2,5,3,4,25-34,9999,No,NA,1,1,1,,,,,4,,,,5437,39.18,119600,99.93,1069,1680,69
2023,549300DD5QQUHO6PCH70,39100,NY,36027,36027080104,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Male,4,0,2,3,1,1,2,2,2,575000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,138,NA,9,9,2,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,1,5,3,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,3678,21.56,119600,104.41,1171,1494,41
2023,549300DD5QQUHO6PCH70,39100,NY,36027,36027060100,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,4,0,2,3,1,1,2,2,2,695000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,278,NA,9,9,3,,,,,3,,,,,3,3,6,,,,,6,,,,,3,3,3,3,3,3,45-54,45-54,No,No,1,1,1,,,,,10,,,,6189,47.96,119600,102.79,980,1372,23
2023,549300DD5QQUHO6PCH70,39100,NY,36027,36027080103,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Male,1,71,2,3,1,1,2,2,2,705000.0,NA,6.625,-0.355,2,11092.39,NA,7650.0,5287.5,3525.0,360,NA,NA,2,2,2,2,725000,1,1,3,5,1,NA,155,49,2,10,2,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,1,5,3,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,5116,29.83,119600,141.54,1323,1599,47
2023,549300NWYTCEH9RSSW54,39100,NY,36027,36027110003,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,255000.0,40.0,6.375,0.447,2,4919.59,NA,1850.0,,,180,NA,NA,2,2,2,2,625000,1,1,3,5,1,NA,306,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,1,,,,,10,,,,3780,18.7,119600,127.28,1328,1619,39
2023,549300ZJ3ZL66QGSGO48,39100,NY,36027,36027160004,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,4,0,2,1,1,1,2,2,1,565000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,120,NA,60,2,2,1,2,NA,1,3,3,5,5-24,0,NA,NA,9,9,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,2,1,6,,,,,10,,,,2470,13.89,119600,179.77,846,1080,39
2023,549300ZJ3ZL66QGSGO48,39100,NY,36027,36027070401,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,2105000.0,NA,7.25,NA,3,NA,NA,NA,NA,NA,120,NA,60,2,2,1,2,3105000,1,3,3,5,5-24,0,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,2,1,6,,,,,10,,,,4273,42.03,119600,115.69,909,1108,56
2023,5493005DKMV1IHIM8E20,39100,NY,36027,36027210101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,345000.0,91.821,6.25,-0.107,2,7801.0,NA,4845.0,4350.0,,360,NA,NA,2,2,2,2,375000,1,1,3,5,1,NA,134,36,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,1,,,,10,,,,5437,39.18,119600,99.93,1069,1680,69
2023,549300RJW4T6MPVUPK44,39100,NY,36027,36027150005,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,8,2,1,1,1,2,2,2,315000.0,39.686,4.875,-0.338,2,4439.76,NA,790.0,,,360,NA,60,2,2,2,2,795000,1,1,3,5,1,NA,183,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,2,2,,,,,10,,,,2715,13.74,119600,117.58,803,1031,41
2023,549300RJW4T6MPVUPK44,39100,NY,36027,36027150005,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,8,2,1,1,1,2,2,2,545000.0,80.0,6.125,-0.271,2,5125.0,NA,2665.0,675.0,,360,NA,60,2,2,2,2,675000,1,1,3,5,1,NA,181,49,2,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,25-34,65-74,No,Yes,1,2,2,,,,,10,,,,2715,13.74,119600,117.58,803,1031,41
2023,549300KTR1JGH3K6LU06,39100,NY,36027,36027090000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,585000.0,90.0,7.5,0.7367,3,5510.0,NA,800.0,NA,NA,360,NA,84,2,2,2,2,655000,1,2,3,5,1,NA,416,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,2245,14.83,119600,122.15,812,1317,47
2023,549300KTR1JGH3K6LU06,39100,NY,36027,36027210301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,0,2,1,1,1,2,2,2,285000.0,80.0,6.125,0.4254,2,4491.61,NA,800.0,NA,NA,360,NA,120,2,2,2,2,365000,1,1,3,5,1,NA,192,<20%,3,3,2,,,,,1,14,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,4158,34.1,119600,112.54,1249,1694,67
2023,549300KTR1JGH3K6LU06,39100,NY,36027,36027020003,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,4,0,2,2,1,1,2,2,2,245000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,124,NA,9,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,35-44,35-44,No,No,1,1,3,,,,,10,,,,4226,24.18,119600,99.94,1339,1805,37
2023,549300KTR1JGH3K6LU06,39100,NY,36027,36027010000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,1,1,2,2,2,105000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,120,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,90,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,3769,21.09,119600,71.83,951,1725,68
2023,549300KTR1JGH3K6LU06,39100,NY,36027,36027140202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,185000.0,49.333,7.125,0.0751,2,3950.5,NA,800.0,NA,NA,360,NA,NA,2,2,2,2,375000,1,1,3,5,1,NA,95,43,3,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,35-44,No,No,1,1,1,,,,,10,,,,4835,34.93,119600,94.01,1158,1708,39
2023,549300KTR1JGH3K6LU06,39100,NY,36027,36027060301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,1,1,2,2,2,445000.0,90.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,495000,1,1,3,5,1,NA,127,43,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,1,,,,,1,,,,4334,27.18,119600,108.24,1227,1448,49
2023,549300KTR1JGH3K6LU06,39100,NY,36027,36027080202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,0,2,1,1,1,2,2,2,505000.0,80.0,5.875,0.038,3,4376.81,NA,1350.0,,,360,NA,60,2,2,2,2,625000,1,2,3,5,1,NA,744,<20%,3,10,2,,,,,5,,,,,2,4,5,23,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,2,1,1,,,,,10,,,,2593,22.45,119600,117.35,856,955,36
2023,549300KTR1JGH3K6LU06,39100,NY,36027,36027150005,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,355000.0,70.0,6.5,0.191,3,5844.0,NA,725.0,,,360,NA,84,2,1,2,2,515000,1,2,3,5,1,NA,400,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,2,1,1,,,,,10,,,,2715,13.74,119600,117.58,803,1031,41
2023,549300KTR1JGH3K6LU06,39100,NY,36027,36027010000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,305000.0,75.0,7.125,0.0485,3,5060.19,NA,725.0,NA,NA,360,NA,84,2,2,2,2,405000,1,2,3,5,1,NA,246,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,3769,21.09,119600,71.83,951,1725,68
2023,549300JD1162QW84ZO34,39100,NY,36027,36027060202,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Ethnicity Not Available,White,Joint,3,0,2,1,1,1,2,2,2,125000.0,87.923,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,145000,2,1,2,3,1,NA,127,30%-<36%,2,2,3,,,,,12,,,,,2,2,5,,,,,6,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,6,,,,,7,,,,4302,28.27,119600,96.24,1322,1714,52
2023,549300JD1162QW84ZO34,39100,NY,36027,36027190402,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Ethnicity Not Available,Race Not Available,Male,3,0,2,1,1,1,2,2,2,135000.0,90.0,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,155000,2,1,2,3,1,NA,52,43,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,6,,,,,7,,,,3328,33.23,119600,107.91,996,1159,47
2023,549300JD1162QW84ZO34,39100,NY,36027,36027140700,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,1,1,2,2,2,65000.0,80.0,NA,NA,3,NA,NA,NA,NA,NA,120,NA,NA,2,2,2,2,85000,2,1,2,3,1,NA,75,50%-60%,2,2,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,55-64,55-64,Yes,Yes,1,1,6,,,,,1,,,,6761,30.71,119600,126.84,2069,2350,56
2023,549300JD1162QW84ZO34,39100,NY,36027,36027070301,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,115000.0,80.765,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,145000,2,1,2,3,1,NA,64,43,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,>74,9999,Yes,NA,1,1,6,,,,,7,,,,6008,24.38,119600,88.64,1737,2340,51
2023,549300JD1162QW84ZO34,39100,NY,36027,36027060202,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,115000.0,80.0,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,145000,2,1,2,3,1,NA,68,20%-<30%,2,2,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,2,1,1,1,25-34,25-34,No,No,1,1,6,,,,,2,3,,,4302,28.27,119600,96.24,1322,1714,52
2023,549300JD1162QW84ZO34,39100,NY,36027,36027050205,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,205000.0,88.362,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,235000,2,1,2,3,1,NA,80,44,2,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,>74,9999,Yes,NA,1,1,6,,,,,1,,,,5184,21.82,119600,120.2,1655,1933,39
2023,549300JD1162QW84ZO34,39100,NY,36027,36027040003,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,115000.0,84.861,8.99,NA,2,NA,1045.0,NA,NA,NA,240,NA,NA,2,2,2,2,135000,2,1,2,3,1,NA,67,39,2,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,3820,34.55,119600,90.39,1000,1543,44
2023,549300JD1162QW84ZO34,39100,NY,36027,36027070102,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Ethnicity Not Available,White,Female,3,0,2,1,1,1,2,2,2,125000.0,80.769,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,155000,2,1,2,3,1,NA,119,40,2,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,6,,,,,7,,,,3379,20.95,119600,90.47,1010,1379,46
2023,549300JD1162QW84ZO34,39100,NY,36027,36027050205,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Hispanic or Latino,White,Sex Not Available,2,0,2,1,1,1,2,2,2,195000.0,90.0,9.5,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,215000,2,1,2,3,1,NA,89,42,2,2,12,,,,,1,12,,,,2,2,5,,,,,5,,,,,2,2,3,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,5184,21.82,119600,120.2,1655,1933,39
2023,549300JD1162QW84ZO34,39100,NY,36027,36027010000,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,55000.0,78.319,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,65000,2,1,2,3,1,NA,55,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,7,,,,3769,21.09,119600,71.83,951,1725,68
2023,549300JD1162QW84ZO34,39100,NY,36027,36027190401,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,3,0,2,1,1,1,2,2,2,65000.0,80.0,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,85000,2,1,2,3,1,NA,57,38,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,6,,,,,7,,,,2320,28.19,119600,102.69,564,792,57
2023,549300JD1162QW84ZO34,39100,NY,36027,36027020003,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,1,1,2,2,2,95000.0,90.0,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,115000,2,1,2,3,1,NA,82,30%-<36%,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,55-64,9999,No,NA,1,1,6,,,,,7,,,,4226,24.18,119600,99.94,1339,1805,37
2023,549300JD1162QW84ZO34,39100,NY,36027,36027150004,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,1,1,2,2,2,75000.0,90.0,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,85000,2,1,2,3,1,NA,35,43,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,>74,9999,Yes,NA,1,1,6,,,,,7,,,,3481,14.22,119600,98.47,970,1308,54
2023,549300JD1162QW84ZO34,39100,NY,36027,36027070301,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,105000.0,64.005,8.49,NA,2,NA,1080.0,NA,NA,NA,180,NA,NA,2,2,2,2,155000,2,1,2,3,1,NA,126,30%-<36%,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,6008,24.38,119600,88.64,1737,2340,51
2023,549300JD1162QW84ZO34,39100,NY,36027,36027070301,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,75000.0,41.838,7.74,NA,2,NA,1080.0,NA,NA,NA,180,NA,NA,2,2,2,2,175000,2,1,2,3,1,NA,38,40,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,6008,24.38,119600,88.64,1737,2340,51
2023,549300JD1162QW84ZO34,39100,NY,36027,36027050205,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,185000.0,89.462,9.375,NA,2,NA,85.0,NA,NA,NA,240,NA,NA,2,2,2,2,205000,2,1,2,3,1,NA,139,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,5184,21.82,119600,120.2,1655,1933,39
2023,549300JD1162QW84ZO34,39100,NY,36027,36027050205,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,2,0,2,1,1,1,2,2,2,185000.0,90.051,9.49,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,205000,2,1,2,3,1,NA,118,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,5184,21.82,119600,120.2,1655,1933,39
2023,1IE8VN30JCEQV1H4R804,39100,NY,36027,36027140801,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,465000.0,95.0,5.625,0.582,2,4083.39,NA,1115.0,,236.15,180,NA,NA,2,2,2,2,485000,1,1,3,5,1,NA,222,20%-<30%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,2838,34.99,119600,116.1,992,1146,52
2023,1IE8VN30JCEQV1H4R804,39100,NY,36027,36027060301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,2,425000.0,50.0,5.441,-0.567,2,4585.91,NA,1191.0,,1000.0,360,NA,NA,2,2,2,2,845000,1,1,3,5,1,NA,116,39,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,65-74,9999,Yes,NA,1,1,7,,,,,10,,,,4334,27.18,119600,108.24,1227,1448,49
2023,1IE8VN30JCEQV1H4R804,39100,NY,36027,36027030000,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,0,2,1,1,1,2,2,2,1035000.0,80.0,6.384,-0.312,3,5357.14,NA,1191.0,,1000.0,360,NA,NA,2,2,2,2,1295000,1,2,3,5,1,NA,743,30%-<36%,3,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,2,1,2,2,35-44,45-54,No,No,1,1,7,,,,,10,,,,4037,12.78,119600,102.56,1505,2043,53
